일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2020/07/06","2683.97","50.09","1.90","2644.47","2686.52","2635.87","42285.0","714374.0","8.1192964E7"
"2020/07/03","2633.88","38.92","1.50","2604.77","2637.29","2593.16","32934.0","541319.0","8.0367846E7"
"2020/07/02","2594.96","13.50","0.52","2595.95","2606.16","2565.51","17736.0","502712.0","7.9338794E7"
"2020/07/01","2581.46","-5.33","-0.21","2622.30","2635.18","2572.88","41135.0","651540.0","7.9819595E7"
"2020/06/30","2586.79","44.95","1.77","2597.51","2626.92","2581.73","24379.0","759493.0","7.9741659E7"
"2020/06/29","2541.84","-53.31","-2.05","2561.21","2587.78","2533.67","13638.0","457808.0","7.8338796E7"
"2020/06/26","2595.15","39.36","1.54","2591.62","2607.86","2561.36","18802.0","626174.0","7.9471241E7"
"2020/06/25","2555.79","-65.52","-2.50","2573.29","2601.02","2548.41","15359.0","523412.0","7.891809E7"
"2020/06/24","2621.31","60.03","2.34","2573.57","2653.85","2571.25","26585.0","720576.0","8.063231E7"
"2020/06/23","2561.28","2.81","0.11","2580.31","2608.64","2533.98","17489.0","511386.0","7.8843443E7"
"2020/06/22","2558.47","11.84","0.46","2530.88","2570.15","2520.79","15809.0","448707.0","7.9375519E7"
"2020/06/19","2546.63","3.09","0.12","2561.82","2566.31","2511.05","26756.0","605672.0","7.9614199E7"
"2020/06/18","2543.54","-5.65","-0.22","2534.75","2567.54","2513.91","13600.0","425080.0","8.0109644E7"
"2020/06/17","2549.19","36.52","1.45","2500.73","2565.07","2483.85","19590.0","637700.0","8.0561636E7"
"2020/06/16","2512.67","126.84","5.32","2468.79","2519.21","2454.54","17968.0","549144.0","7.9307189E7"
"2020/06/15","2385.83","-177.21","-6.91","2541.55","2550.89","2385.83","27520.0","775326.0","7.5925374E7"
"2020/06/12","2563.04","-87.18","-3.29","2526.48","2575.80","2522.23","24593.0","739309.0","7.9622872E7"
"2020/06/11","2650.22","-41.42","-1.54","2673.17","2680.88","2624.62","24054.0","812223.0","8.2602429E7"
"2020/06/10","2691.64","16.57","0.62","2672.15","2700.72","2665.61","22019.0","563709.0","8.4528188E7"
"2020/06/09","2675.07","-30.26","-1.12","2723.83","2725.82","2663.68","37946.0","755783.0","8.3690888E7"
"2020/06/08","2705.33","-9.11","-0.34","2744.87","2746.67","2684.32","21773.0","656051.0","8.4753799E7"
"2020/06/05","2714.44","30.01","1.12","2698.15","2717.54","2663.76","23237.0","662301.0","8.442102E7"
"2020/06/04","2684.43","-19.20","-0.71","2728.34","2752.91","2663.65","58341.0","1261882.0","8.2354272E7"
"2020/06/03","2703.63","51.45","1.94","2680.17","2731.47","2667.11","43594.0","1569418.0","8.3185546E7"
"2020/06/02","2652.18","14.72","0.56","2636.55","2661.76","2627.15","69705.0","1005621.0","7.913224E7"
"2020/06/01","2637.46","106.94","4.23","2546.80","2639.62","2545.63","23506.0","738105.0","7.9208574E7"
"2020/05/29","2530.52","-15.21","-0.60","2518.65","2551.08","2502.45","23222.0","850284.0","7.6889325E7"
"2020/05/28","2545.73","-56.90","-2.19","2626.09","2634.42","2498.98","35125.0","1252273.0","7.864467E7"
"2020/05/27","2602.63","-62.19","-2.33","2651.01","2657.48","2598.53","33457.0","783804.0","7.7444125E7"
"2020/05/26","2664.82","28.49","1.08","2647.54","2665.55","2618.35","49658.0","942045.0","7.8331167E7"
"2020/05/25","2636.33","66.40","2.58","2590.24","2636.33","2572.70","28001.0","736819.0","7.7759789E7"
"2020/05/22","2569.93","-51.06","-1.95","2617.78","2620.88","2549.46","26386.0","712109.0","7.7157154E7"
"2020/05/21","2620.99","28.45","1.10","2622.71","2636.77","2607.97","39226.0","872917.0","7.9012723E7"
"2020/05/20","2592.54","81.68","3.25","2500.64","2597.45","2500.15","34788.0","844938.0","7.9219849E7"
"2020/05/19","2510.86","42.68","1.73","2509.99","2515.71","2482.17","37295.0","846779.0","7.7557375E7"
"2020/05/18","2468.18","-5.63","-0.23","2475.59","2492.49","2434.50","35538.0","958769.0","7.6105894E7"
"2020/05/15","2473.81","57.41","2.38","2444.79","2475.67","2432.62","33364.0","900972.0","7.6676405E7"
"2020/05/14","2416.40","-35.71","-1.46","2416.81","2428.15","2398.89","19058.0","755606.0","7.5284163E7"
"2020/05/13","2452.11","-14.17","-0.57","2415.93","2453.72","2414.05","20474.0","709218.0","7.7632033E7"
"2020/05/12","2466.28","-14.35","-0.58","2483.34","2484.77","2423.55","21918.0","627738.0","7.91936E7"
"2020/05/11","2480.63","-22.92","-0.92","2509.55","2512.01","2458.91","21684.0","578761.0","7.8497278E7"
"2020/05/08","2503.55","69.24","2.84","2467.59","2511.40","2461.62","42282.0","943948.0","7.9041471E7"
"2020/05/07","2434.31","67.77","2.86","2356.22","2434.70","2352.94","45035.0","800368.0","7.669935E7"
"2020/05/06","2366.54","70.56","3.07","2329.46","2368.66","2309.93","19034.0","550278.0","7.6089509E7"
"2020/05/04","2295.98","-49.91","-2.13","2297.87","2325.18","2292.93","18768.0","664459.0","7.4551541E7"
"2020/04/29","2345.89","15.54","0.67","2328.33","2372.06","2322.90","41165.0","773447.0","7.6798808E7"
"2020/04/28","2330.35","10.77","0.46","2320.71","2336.53","2292.13","42973.0","697734.0","7.6449858E7"
"2020/04/27","2319.58","49.71","2.19","2282.83","2325.38","2271.37","14752.0","471270.0","7.5814567E7"
"2020/04/24","2269.87","-55.31","-2.38","2303.23","2312.28","2265.84","20163.0","603982.0","7.4582196E7"
"2020/04/23","2325.18","13.69","0.59","2336.26","2340.46","2303.27","35962.0","1100473.0","7.5885767E7"
"2020/04/22","2311.49","32.74","1.44","2253.08","2311.96","2227.33","28223.0","731039.0","7.6626722E7"
"2020/04/21","2278.75","-21.57","-0.94","2280.02","2309.20","2218.52","25546.0","745382.0","7.4573996E7"
"2020/04/20","2300.32","-34.39","-1.47","2318.54","2336.02","2294.20","23134.0","723569.0","7.5245732E7"
"2020/04/17","2334.71","59.61","2.62","2331.79","2364.13","2315.47","44877.0","1043510.0","7.6954836E7"
"2020/04/16","2275.10","38.56","1.72","2205.10","2276.75","2203.50","22284.0","666353.0","7.4535276E7"
"2020/04/14","2236.54","54.18","2.48","2202.41","2251.78","2193.36","18983.0","560713.0","7.4885801E7"
"2020/04/13","2182.36","-94.00","-4.13","2241.85","2249.35","2180.71","22291.0","582887.0","7.3822575E7"
"2020/04/10","2276.36","-40.77","-1.76","2305.48","2305.48","2229.18","27740.0","703926.0","7.6449745E7"
"2020/04/09","2317.13","3.40","0.15","2360.48","2360.48","2308.00","25848.0","661459.0","7.7318204E7"
"2020/04/08","2313.73","-14.56","-0.63","2306.31","2362.83","2292.95","38907.0","945082.0","7.6955546E7"
"2020/04/07","2328.29","72.54","3.22","2326.20","2349.19","2266.05","74380.0","1631299.0","7.7963393E7"
"2020/04/06","2255.75","115.19","5.38","2162.42","2255.75","2148.64","47521.0","1091102.0","7.5492071E7"
"2020/04/03","2140.56","-0.94","-0.04","2146.12","2171.17","2108.06","34674.0","823496.0","7.2137712E7"
"2020/04/02","2141.50","80.21","3.89","2097.98","2141.50","2054.11","58648.0","1188992.0","7.241526E7"
"2020/04/01","2061.29","-65.28","-3.07","2085.98","2182.48","2060.59","51766.0","1254173.0","7.0612529E7"
"2020/03/31","2126.57","6.36","0.30","2145.36","2163.08","2079.87","33707.0","848826.0","7.4474905E7"
"2020/03/30","2120.21","16.13","0.77","2039.31","2131.66","2020.64","26331.0","745942.0","7.4676772E7"
"2020/03/27","2104.08","11.47","0.55","2187.94","2188.74","2047.53","46035.0","1206104.0","7.4254288E7"
"2020/03/26","2092.61","-64.39","-2.99","2131.23","2186.74","2092.61","41061.0","1109419.0","7.2400537E7"
"2020/03/25","2157.00","104.23","5.08","2120.01","2157.15","2070.13","49902.0","1331787.0","7.5489374E7"
"2020/03/24","2052.77","238.75","13.16","1893.18","2052.77","1867.95","49839.0","1121092.0","7.1374782E7"
"2020/03/23","1814.02","-146.03","-7.45","1831.64","1886.39","1771.13","40171.0","1023729.0","6.2993822E7"
"2020/03/20","1960.05","168.53","9.41","1845.28","1969.73","1806.61","56501.0","1297420.0","6.7939086E7"
"2020/03/19","1791.52","-181.79","-9.21","2052.06","2054.02","1737.24","77574.0","1710616.0","6.2519213E7"
"2020/03/18","1973.31","-161.20","-7.55","2156.92","2169.97","1973.31","47205.0","1199761.0","6.6908693E7"
"2020/03/17","2134.51","37.03","1.77","2030.98","2178.70","2010.31","42571.0","1160722.0","7.3254414E7"
"2020/03/16","2097.48","-122.66","-5.52","2277.58","2277.58","2097.48","35645.0","944915.0","7.3063281E7"
"2020/03/13","2220.14","-93.81","-4.05","2180.60","2293.73","2043.78","50185.0","1364378.0","7.5412881E7"
"2020/03/12","2313.95","-105.25","-4.35","2396.08","2425.62","2253.52","45116.0","1345968.0","7.6431844E7"
"2020/03/11","2419.20","-105.21","-4.17","2525.32","2532.28","2414.28","28689.0","915078.0","7.9187658E7"
"2020/03/10","2524.41","59.06","2.40","2473.16","2526.09","2445.53","31568.0","1063390.0","8.2533511E7"
"2020/03/09","2465.35","-133.95","-5.15","2528.49","2546.60","2453.79","28625.0","944568.0","8.0523969E7"
"2020/03/06","2599.30","-53.57","-2.02","2608.38","2643.11","2579.01","23854.0","714161.0","8.5556436E7"
"2020/03/05","2652.87","35.38","1.35","2642.55","2661.84","2601.55","28458.0","817069.0","8.7589256E7"
"2020/03/04","2617.49","70.62","2.77","2521.39","2626.67","2521.39","22592.0","800192.0","8.6870211E7"
"2020/03/03","2546.87","-20.51","-0.80","2649.08","2652.33","2542.29","29047.0","903873.0","8.5230679E7"
"2020/03/02","2567.38","121.31","4.96","2491.34","2568.86","2441.56","26110.0","912310.0","8.4941691E7"
"2020/02/28","2446.07","-126.85","-4.93","2515.67","2537.70","2428.65","33949.0","1137366.0","8.1048404E7"
"2020/02/27","2572.92","-104.33","-3.90","2671.80","2691.23","2561.20","25336.0","761673.0","8.5451697E7"
"2020/02/26","2677.25","-54.30","-1.99","2655.98","2696.69","2641.18","21990.0","873614.0","8.7590917E7"
"2020/02/25","2731.55","55.31","2.07","2684.55","2731.64","2648.81","25935.0","949308.0","9.0370047E7"
"2020/02/24","2676.24","-106.29","-3.82","2708.39","2723.08","2663.08","27691.0","890122.0","9.0899537E7"
"2020/02/21","2782.53","-40.19","-1.42","2775.54","2818.23","2768.11","25059.0","722749.0","9.4207741E7"
"2020/02/20","2822.72","-0.96","-0.03","2847.36","2873.49","2790.86","35475.0","744702.0","9.5224627E7"
"2020/02/19","2823.68","27.01","0.97","2813.72","2826.77","2757.99","25374.0","681266.0","9.4902076E7"
"2020/02/18","2796.67","-93.48","-3.23","2875.60","2878.32","2787.58","24972.0","669771.0","9.3643733E7"
"2020/02/17","2890.15","12.75","0.44","2883.05","2911.77","2860.66","34944.0","654370.0","9.6504406E7"
"2020/02/14","2877.40","45.74","1.62","2832.24","2882.12","2813.82","33684.0","721799.0","9.6002213E7"
"2020/02/13","2831.66","43.69","1.57","2805.25","2849.05","2797.55","33328.0","899926.0","9.3894148E7"
"2020/02/12","2787.97","51.29","1.87","2739.68","2796.74","2739.68","22866.0","616011.0","9.2159939E7"
"2020/02/11","2736.68","23.12","0.85","2737.46","2739.85","2718.61","20124.0","438875.0","9.165936E7"
"2020/02/10","2713.56","7.38","0.27","2668.17","2713.73","2668.17","10802.0","339855.0","9.0762024E7"
"2020/02/07","2706.18","-27.95","-1.02","2727.78","2728.27","2686.49","14245.0","385543.0","9.1045851E7"
"2020/02/06","2734.13","41.54","1.54","2725.00","2743.96","2699.98","21556.0","544602.0","9.2098156E7"
"2020/02/05","2692.59","-9.60","-0.36","2735.73","2756.01","2675.11","21739.0","556428.0","8.9822287E7"
"2020/02/04","2702.19","54.92","2.07","2661.38","2702.35","2645.11","23037.0","564523.0","8.9489311E7"
"2020/02/03","2647.27","48.15","1.85","2552.20","2665.06","2544.11","34605.0","721561.0","8.7376392E7"
"2020/01/31","2599.12","-66.40","-2.49","2689.27","2719.58","2597.48","37411.0","829864.0","8.6150589E7"
"2020/01/30","2665.52","-74.21","-2.71","2730.53","2745.44","2646.37","41689.0","729817.0","8.7081079E7"
"2020/01/29","2739.73","11.89","0.44","2767.25","2773.36","2731.44","17366.0","495617.0","9.036319E7"
"2020/01/28","2727.84","-80.46","-2.87","2692.52","2739.19","2684.64","31501.0","765051.0","8.9177548E7"
"2020/01/23","2808.30","-28.12","-0.99","2810.17","2830.97","2797.44","21879.0","571895.0","9.1472763E7"
"2020/01/22","2836.42","57.70","2.08","2777.47","2838.09","2777.47","25539.0","581295.0","9.3244447E7"
"2020/01/21","2778.72","-29.53","-1.05","2806.11","2816.04","2770.89","24299.0","451874.0","9.1585792E7"
"2020/01/20","2808.25","9.36","0.33","2820.12","2849.05","2802.13","53690.0","645141.0","9.2233856E7"
"2020/01/17","2798.89","24.69","0.89","2805.53","2815.18","2789.29","21395.0","563347.0","9.1537287E7"
"2020/01/16","2774.20","51.45","1.89","2727.35","2775.24","2722.28","17682.0","573741.0","9.1467313E7"
"2020/01/15","2722.75","-48.60","-1.75","2751.85","2752.07","2714.71","13041.0","493926.0","9.031323E7"
"2020/01/14","2771.35","10.88","0.39","2772.46","2827.28","2761.48","27989.0","699048.0","9.2261735E7"
"2020/01/13","2760.47","-6.86","-0.25","2757.66","2763.66","2725.90","17596.0","515712.0","9.2171643E7"
"2020/01/10","2767.33","-10.35","-0.37","2771.48","2782.27","2733.87","20825.0","657768.0","9.1129693E7"
"2020/01/09","2777.68","108.36","4.06","2735.57","2777.68","2721.29","27513.0","758013.0","9.1286405E7"
"2020/01/08","2669.32","-11.16","-0.42","2673.62","2722.68","2650.45","36311.0","1172780.0","8.9268766E7"
"2020/01/07","2680.48","-3.02","-0.11","2709.19","2719.35","2665.71","19654.0","569419.0","8.7039244E7"
"2020/01/06","2683.50","-17.58","-0.65","2648.20","2706.30","2639.88","23353.0","598421.0","8.7283381E7"
"2020/01/03","2701.08","-16.97","-0.62","2747.32","2766.94","2701.08","34578.0","836941.0","8.7561045E7"
"2020/01/02","2718.05","14.40","0.53","2726.10","2731.27","2697.46","26398.0","645170.0","8.7838287E7"
"2019/12/30","2703.65","11.81","0.44","2684.76","2706.75","2675.24","24411.0","548126.0","8.7328279E7"
"2019/12/27","2691.84","51.59","1.95","2653.68","2705.00","2642.59","50453.0","760550.0","8.8522352E7"
"2019/12/26","2640.25","87.78","3.44","2564.16","2640.25","2557.85","24639.0","621812.0","8.7285445E7"
"2019/12/24","2552.47","-9.77","-0.38","2571.03","2580.73","2549.89","14802.0","402349.0","8.5851683E7"
"2019/12/23","2562.24","-24.72","-0.96","2600.34","2601.05","2543.41","15997.0","419178.0","8.6483649E7"
"2019/12/20","2586.96","20.33","0.79","2585.72","2594.49","2559.49","18363.0","526841.0","8.6962005E7"
"2019/12/19","2566.63","-16.02","-0.62","2599.56","2624.19","2550.46","26913.0","779236.0","8.5839621E7"
"2019/12/18","2582.65","-8.92","-0.34","2595.51","2616.11","2564.19","27104.0","726316.0","8.5564023E7"
"2019/12/17","2591.57","84.17","3.36","2530.63","2594.22","2524.81","41789.0","971362.0","8.5505168E7"
"2019/12/16","2507.40","28.36","1.14","2479.32","2509.52","2474.54","65527.0","701488.0","8.1907215E7"
"2019/12/13","2479.04","70.43","2.92","2464.35","2495.47","2451.51","30352.0","935937.0","8.1178071E7"
"2019/12/12","2408.61","54.31","2.31","2374.76","2418.74","2369.88","31355.0","868444.0","7.7490339E7"
"2019/12/11","2354.30","18.27","0.78","2335.10","2354.78","2323.05","18189.0","492952.0","7.5113666E7"
"2019/12/10","2336.03","-41.52","-1.75","2352.85","2359.85","2321.12","17337.0","515063.0","7.50231E7"
"2019/12/09","2377.55","0.09","0.00","2397.64","2403.74","2363.14","23029.0","829146.0","7.5348094E7"
"2019/12/06","2377.46","100.65","4.42","2299.83","2379.54","2295.78","31867.0","1002310.0","7.5249512E7"
"2019/12/05","2276.81","47.11","2.11","2258.62","2284.11","2206.40","38638.0","960647.0","7.3221332E7"
"2019/12/04","2229.70","-16.42","-0.73","2233.31","2248.25","2213.68","14962.0","613876.0","7.2120229E7"
"2019/12/03","2246.12","-26.00","-1.14","2244.48","2271.70","2232.22","20723.0","1037345.0","7.297388E7"
"2019/12/02","2272.12","-5.63","-0.25","2281.61","2301.82","2266.68","11677.0","298774.0","7.4396392E7"
"2019/11/29","2277.75","-33.76","-1.46","2315.65","2317.81","2260.94","12275.0","314736.0","7.4727571E7"
"2019/11/28","2311.51","1.97","0.09","2307.63","2329.29","2307.63","21691.0","347777.0","7.6301572E7"
"2019/11/27","2309.54","-13.29","-0.57","2331.02","2332.58","2299.94","10717.0","253311.0","7.6250837E7"
"2019/11/26","2322.83","7.41","0.32","2322.85","2347.35","2318.51","24630.0","632760.0","7.6113877E7"
"2019/11/25","2315.42","41.52","1.83","2300.11","2316.15","2296.96","10771.0","335612.0","7.5611216E7"
"2019/11/22","2273.90","15.65","0.69","2269.32","2291.99","2257.59","10968.0","296790.0","7.5242133E7"
"2019/11/21","2258.25","-42.36","-1.84","2304.29","2306.08","2244.01","15956.0","459266.0","7.4551568E7"
"2019/11/20","2300.61","-61.51","-2.60","2346.16","2367.67","2297.86","19095.0","504611.0","7.6152542E7"
"2019/11/19","2362.12","-5.44","-0.23","2365.65","2368.96","2347.85","20955.0","391101.0","7.844992E7"
"2019/11/18","2367.56","6.67","0.28","2365.01","2372.77","2351.78","16256.0","338134.0","7.8627987E7"
"2019/11/15","2360.89","56.10","2.43","2303.00","2360.93","2296.83","22620.0","445035.0","7.8349947E7"
"2019/11/14","2304.79","22.03","0.97","2294.50","2318.55","2280.54","14576.0","338208.0","7.6655182E7"
"2019/11/13","2282.76","-10.38","-0.45","2287.82","2290.61","2273.25","9906.0","248289.0","7.6469401E7"
"2019/11/12","2293.14","40.29","1.79","2261.90","2295.47","2258.31","11919.0","298944.0","7.6425221E7"
"2019/11/11","2252.85","-25.97","-1.14","2277.76","2278.41","2242.24","11519.0","315304.0","7.4802884E7"
"2019/11/08","2278.82","-28.74","-1.25","2323.39","2329.92","2272.58","18258.0","409671.0","7.5685932E7"
"2019/11/07","2307.56","-21.49","-0.92","2331.81","2341.17","2298.51","18213.0","371396.0","7.6823208E7"
"2019/11/06","2329.05","-40.66","-1.72","2341.90","2364.65","2322.90","13745.0","411632.0","7.6934612E7"
"2019/11/05","2369.71","9.31","0.39","2366.36","2372.39","2354.26","15212.0","368540.0","7.834371E7"
"2019/11/04","2360.40","35.75","1.54","2343.87","2367.78","2342.36","16423.0","412627.0","7.8025439E7"
"2019/11/01","2324.65","4.67","0.20","2313.19","2325.47","2300.10","14639.0","337510.0","7.6648831E7"
"2019/10/31","2319.98","34.79","1.52","2295.96","2346.19","2295.96","28150.0","487117.0","7.5877668E7"
"2019/10/30","2285.19","-34.88","-1.50","2311.79","2311.79","2272.70","17231.0","403857.0","7.5246156E7"
"2019/10/29","2320.07","-2.95","-0.13","2337.66","2346.43","2319.41","13472.0","352464.0","7.6592406E7"
"2019/10/28","2323.02","10.16","0.44","2329.61","2343.87","2319.37","18795.0","400863.0","7.6543447E7"
"2019/10/25","2312.86","30.25","1.33","2304.49","2316.81","2291.92","18940.0","589145.0","7.6482256E7"
"2019/10/24","2282.61","21.17","0.94","2268.99","2284.06","2247.87","23596.0","445877.0","7.4248055E7"
"2019/10/23","2261.44","-12.16","-0.53","2275.03","2278.58","2244.43","18029.0","608034.0","7.2509781E7"
"2019/10/22","2273.60","10.22","0.45","2271.81","2276.69","2253.87","15148.0","470626.0","7.3574782E7"
"2019/10/21","2263.38","14.91","0.66","2244.65","2265.72","2242.99","12339.0","308978.0","7.2401712E7"
"2019/10/18","2248.47","-38.22","-1.67","2294.30","2299.27","2248.37","28056.0","1236337.0","7.2217081E7"
"2019/10/17","2286.69","-18.09","-0.78","2300.91","2301.70","2273.69","15366.0","341056.0","7.5002934E7"
"2019/10/16","2304.78","23.96","1.05","2300.32","2306.35","2290.95","16572.0","407177.0","7.6099592E7"
"2019/10/15","2280.82","56.05","2.52","2226.83","2282.49","2225.79","25802.0","420690.0","7.5072544E7"
"2019/10/14","2224.77","33.87","1.55","2218.89","2233.28","2208.13","17872.0","418949.0","7.4116947E7"
"2019/10/11","2190.90","20.72","0.95","2193.73","2196.27","2180.89","14610.0","391343.0","7.3492324E7"
"2019/10/10","2170.18","-18.99","-0.87","2170.09","2190.80","2156.38","30596.0","642061.0","7.2656847E7"
"2019/10/08","2189.17","37.83","1.76","2147.37","2192.30","2126.53","17081.0","343597.0","7.4094917E7"
"2019/10/07","2151.34","-0.87","-0.04","2172.16","2182.02","2133.34","10152.0","267859.0","7.3345076E7"
"2019/10/04","2152.21","-1.30","-0.06","2144.25","2177.89","2139.85","10146.0","332883.0","7.3370576E7"
"2019/10/02","2153.51","-46.37","-2.11","2176.78","2188.94","2153.51","10167.0","303423.0","7.2851083E7"
"2019/10/01","2199.88","6.52","0.30","2200.56","2203.74","2181.29","11553.0","340263.0","7.4952786E7"
"2019/09/30","2193.36","2.21","0.10","2171.58","2193.46","2158.70","10435.0","358845.0","7.5008855E7"
"2019/09/27","2191.15","-6.12","-0.28","2173.79","2193.70","2166.31","8948.0","336865.0","7.4459931E7"
"2019/09/26","2197.27","19.78","0.91","2200.62","2212.01","2176.48","10456.0","293121.0","7.5804879E7"
"2019/09/25","2177.49","-27.63","-1.25","2193.88","2209.34","2176.32","13267.0","332124.0","7.4685923E7"
"2019/09/24","2205.12","6.22","0.28","2206.33","2233.35","2199.63","14244.0","297687.0","7.5953111E7"
"2019/09/23","2198.90","-15.71","-0.71","2208.24","2213.64","2188.39","9296.0","227749.0","7.5483329E7"
"2019/09/20","2214.61","10.69","0.49","2205.67","2223.90","2200.02","11202.0","358680.0","7.5207821E7"
"2019/09/19","2203.92","33.30","1.53","2180.99","2222.97","2176.82","18353.0","506408.0","7.5459944E7"
"2019/09/18","2170.62","18.70","0.87","2161.52","2182.11","2149.36","12845.0","397540.0","7.3466328E7"
"2019/09/17","2151.92","-1.71","-0.08","2153.13","2163.77","2139.50","11236.0","363159.0","7.2753916E7"
"2019/09/16","2153.63","-6.01","-0.28","2156.99","2157.71","2136.04","14792.0","587580.0","7.284503E7"
"2019/09/11","2159.64","-6.16","-0.28","2173.92","2181.53","2149.87","10498.0","431228.0","7.4931166E7"
"2019/09/10","2165.80","-3.64","-0.17","2173.29","2179.49","2155.62","12440.0","307759.0","7.5326952E7"
"2019/09/09","2169.44","-7.24","-0.33","2192.93","2201.33","2163.95","10818.0","412050.0","7.6158472E7"
"2019/09/06","2176.68","-4.11","-0.19","2202.99","2205.24","2167.70","12536.0","404195.0","7.4660729E7"
"2019/09/05","2180.79","69.73","3.30","2132.43","2185.10","2131.21","22506.0","678697.0","7.5441471E7"
"2019/09/04","2111.06","83.63","4.12","2033.58","2111.06","2032.23","15683.0","496514.0","7.2767451E7"
"2019/09/03","2027.43","-10.39","-0.51","2031.75","2042.35","2021.26","7425.0","255996.0","6.9977773E7"
"2019/09/02","2037.82","37.89","1.89","1993.14","2038.02","1992.50","9319.0","298532.0","7.0458282E7"
"2019/08/30","1999.93","55.59","2.86","1979.85","2006.33","1976.10","10704.0","407031.0","6.9985679E7"
"2019/08/29","1944.34","-27.77","-1.41","1978.94","1979.76","1929.39","8732.0","260408.0","6.6716625E7"
"2019/08/28","1972.11","31.37","1.62","1943.97","1972.34","1930.75","6566.0","200089.0","6.6962596E7"
"2019/08/27","1940.74","33.95","1.78","1944.49","1968.21","1936.77","10770.0","325153.0","6.6479826E7"
"2019/08/26","1906.79","-93.74","-4.69","1946.69","1957.02","1904.51","13818.0","364841.0","6.5376276E7"
"2019/08/23","2000.53","4.42","0.22","1979.77","2011.19","1979.54","9759.0","269448.0","6.7955563E7"
"2019/08/22","1996.11","-42.85","-2.10","2038.21","2040.03","1995.49","9001.0","269028.0","6.7500263E7"
"2019/08/21","2038.96","23.24","1.15","2005.03","2043.53","1999.06","9917.0","264510.0","6.9228658E7"
"2019/08/20","2015.72","37.31","1.89","1988.63","2022.61","1975.60","10335.0","262221.0","6.942677E7"
"2019/08/19","1978.41","1.18","0.06","1985.89","1995.23","1966.00","9400.0","242678.0","6.8216646E7"
"2019/08/16","1977.23","-11.15","-0.56","1960.71","1978.86","1948.25","11284.0","271867.0","6.907885E7"
"2019/08/14","1988.38","37.74","1.93","1994.08","2011.46","1980.48","15928.0","352900.0","6.9551549E7"
"2019/08/13","1950.64","-0.19","-0.01","1933.05","1955.21","1929.58","15079.0","247785.0","6.7590725E7"
"2019/08/12","1950.83","4.93","0.25","1947.80","1954.39","1923.96","9502.0","197060.0","6.7582824E7"
"2019/08/09","1945.90","16.95","0.88","1947.85","1953.17","1933.61","18169.0","330441.0","6.6725627E7"
"2019/08/08","1928.95","39.49","2.09","1911.24","1937.20","1905.59","24691.0","426342.0","6.5913016E7"
"2019/08/07","1889.46","53.69","2.92","1862.25","1898.00","1859.13","15704.0","345985.0","6.6228948E7"
"2019/08/06","1835.77","-72.12","-3.78","1851.74","1905.71","1826.53","19530.0","546469.0","6.4874172E7"
"2019/08/05","1907.89","-87.11","-4.37","1994.80","1999.53","1902.71","16638.0","382428.0","6.7838915E7"
"2019/08/02","1995.00","-14.81","-0.74","1975.90","2015.89","1970.18","13145.0","486325.0","6.9108295E7"
"2019/08/01","2009.81","-34.26","-1.68","2017.06","2034.49","1990.30","12216.0","385772.0","7.0309717E7"
"2019/07/31","2044.07","-4.48","-0.22","2042.23","2052.26","1991.76","12443.0","400548.0","7.0077196E7"
"2019/07/30","2048.55","32.65","1.62","2032.47","2060.17","2029.24","11962.0","290975.0","7.1471462E7"
"2019/07/29","2015.90","-93.29","-4.42","2099.90","2099.90","2015.90","15443.0","346168.0","6.9893775E7"
"2019/07/26","2109.19","-16.82","-0.79","2102.65","2114.03","2078.99","13897.0","392884.0","7.2623348E7"
"2019/07/25","2126.01","4.78","0.23","2138.51","2148.29","2087.52","12764.0","451895.0","7.2367688E7"
"2019/07/24","2121.23","-30.37","-1.41","2154.78","2175.93","2119.98","15250.0","428946.0","7.1252967E7"
"2019/07/23","2151.60","-4.00","-0.19","2168.91","2194.41","2145.71","17342.0","568978.0","7.2332043E7"
"2019/07/22","2155.60","23.52","1.10","2132.34","2159.73","2116.22","13816.0","401464.0","7.2114735E7"
"2019/07/19","2132.08","24.63","1.17","2128.78","2135.14","2117.13","17681.0","349390.0","7.0804586E7"
"2019/07/18","2107.45","32.98","1.59","2076.36","2124.45","2075.72","21772.0","452922.0","6.9180384E7"
"2019/07/17","2074.47","-46.93","-2.21","2100.15","2102.04","2062.04","20326.0","373782.0","6.8840104E7"
"2019/07/16","2121.40","4.63","0.22","2115.50","2141.74","2113.03","37874.0","467448.0","7.025654E7"
"2019/07/15","2116.77","12.59","0.60","2107.92","2116.77","2076.16","12812.0","292649.0","7.0268776E7"
"2019/07/12","2104.18","17.90","0.86","2086.18","2110.81","2069.26","11841.0","350678.0","6.9138419E7"
"2019/07/11","2086.28","55.24","2.72","2047.64","2089.31","2046.00","21477.0","555820.0","6.9527581E7"
"2019/07/10","2031.04","54.44","2.75","2011.00","2044.07","2010.76","13751.0","443466.0","6.727295E7"
"2019/07/09","1976.60","10.62","0.54","1989.11","2005.33","1958.72","15408.0","352888.0","6.4698588E7"
"2019/07/08","1965.98","-114.41","-5.50","2056.72","2056.72","1965.98","24226.0","383007.0","6.2994228E7"
"2019/07/05","2080.39","-30.86","-1.46","2119.91","2119.91","2069.77","14973.0","276229.0","6.4683667E7"
"2019/07/04","2111.25","29.85","1.43","2096.70","2112.59","2073.96","36689.0","384764.0","6.6173454E7"
